TaxiID;Line;PassengersLoaded;TotalDistance;NodesHit;LoadAVG;LoadMax;Standstill;
1;5;7305;3322867,7694964637;3001;2,9748;8;0;
2;2;3336;2888148,908466967;2501;2,4034;8;0;
3;3;3288;3362350,0164533295;2223;0,8632;8;0;
