PassID;Happiness;Waiting;Switches;InitPickup;TripTime;Denied;
20495;12769,500012692668;8513;0;8513;40;6;
64370;10534,500069422109;7023;0;7023;191;12;
40974;298,50004591773916;199;0;199;139;0;
52758;5658,00011428784;3772;0;3772;338;13;
122286;684,0001034996457;456;0;456;324;2;
57147;2452,5000269257825;1635;0;1635;77;2;
25777;289,50003823697654;193;0;193;103;0;
80948;913,500091720511;609;0;609;302;1;
11068;7794,00001326319;5196;0;5196;39;42;
108695;3451,5000119631836;2301;0;2301;32;9;
65059;3262,5001194959405;2175;0;2175;383;7;
4113;75,00003092625012;50;0;50;88;0;
112770;754,5000297918027;503;0;503;97;2;
121557;6402,000082188051;4268;0;4268;221;8;
51442;522,0000558793316;348;0;348;151;0;
168568;4849,500048827512;3233;0;3233;160;6;
87168;621,0001373707444;414;0;414;441;4;
150104;88,50004784519255;59;0;59;169;0;
47491;2004,000049320412;1336;0;1336;159;1;
157026;1956,0002274038345;1304;0;1304;731;3;
70254;1951,5000719861225;1301;0;1301;191;1;
104159;3124,500114453846;2083;0;2083;309;1;
77299;5284,500089857975;3523;0;3523;256;22;
111354;9783,000134188345;6522;0;6522;472;15;
138066;6964,500048806785;4643;0;4643;175;8;
83597;81,00005129345224;54;0;54;196;0;
104949;586,5000836784009;391;0;391;253;0;
46811;480,0000336369128;320;0;320;100;0;
73432;252,00008679021948;168;0;168;250;3;
42792;202,50001482171746;135;0;135;44;0;
89169;840,000033281903;560;0;560;88;0;
48249;7143,00009360423;4762;0;4762;284;3;
59633;6301,500036283437;4201;0;4201;150;8;
38511;1018,5000121851015;679;0;679;39;0;
77562;3450,0000865279944;2300;0;2300;237;7;
128295;3861,000085362281;2574;0;2574;300;8;
99674;451,5001447444601;301;0;301;388;0;
37929;5394,000098413872;3596;0;3596;278;3;
5105;450,0001280805111;300;0;300;385;1;
66654;1711,5004103167869;1141;0;1141;1206;1;
6114;9918,000018870902;6612;0;6612;55;24;
124315;8187,000025215613;5458;0;5458;93;9;
22288;13641,000051604478;9094;0;9094;174;14;
93930;5917,500047263404;3945;0;3945;145;5;
99177;2614,500206223013;1743;0;1743;607;3;
92864;1002,000111340552;668;0;668;320;1;
107052;3616,5000136236627;2411;0;2411;42;5;
50586;10444,500038313301;6963;0;6963;103;6;
94596;904,5000377317389;603;0;603;100;1;
21482;1300,5001037217512;867;0;867;295;6;
84842;7414,50006725674;4943;0;4943;195;26;
19933;6568,500112238711;4379;0;4379;300;18;
89152;8175,000021237199;5450;0;5450;76;9;
36458;9172,5000522765;6115;0;6115;168;27;
61647;4866,0000598152055;3244;0;3244;166;8;
158459;4480,5000797780785;2987;0;2987;281;4;
225865;1627,500017097096;1085;0;1085;62;2;
10880;2574,0000229424923;1716;0;1716;62;2;
34703;7354,500262395914;4903;0;4903;822;16;
115625;5961,000121360759;3974;0;3974;326;24;
206026;1045,5000950372503;697;0;697;316;3;
37268;3952,5000858687354;2635;0;2635;263;12;
126840;2332,5000955720484;1555;0;1555;262;4;
16516;5331,000259184816;3554;0;3554;713;23;
61948;10531,500013266692;7021;0;7021;39;4;
48229;1623,000027475477;1082;0;1082;77;1;
130506;9321,000077308743;6214;0;6214;219;20;
126143;831,0000758383308;554;0;554;204;0;
114851;6292,5000992046425;4195;0;4195;361;7;
73274;6657,000054879067;4438;0;4438;172;12;
181539;1506,0000132854345;1004;0;1004;43;1;
94263;1938,0000240408167;1292;0;1292;66;2;
69597;3600,0001198115906;2400;0;2400;358;8;
168364;154,50004986793604;103;0;103;181;0;
21586;6373,50026444323;4249;0;4249;710;3;
135209;1164,0002870965145;776;0;776;834;8;
51653;3697,5000710433505;2465;0;2465;193;8;
107864;7428,00001264736;4952;0;4952;36;5;
105899;1191,000429238048;794;0;794;1138;3;
52623;10131,00003350942;6754;0;6754;92;7;
113973;5068,500018418063;3379;0;3379;52;5;
21726;28,500194432197308;19;0;19;585;0;
