TaxiID;Line;PassengersLoaded;TotalDistance;NodesHit;LoadAVG;LoadMax;Standstill;
2;-1;3410;4287779,350128085;3706;3,229;8;2;
1;-1;3204;4153973,255805829;3570;3,1628;8;1;
3;-1;3381;4312683,024925783;3725;3,2295;8;0;
